Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Analyst rating,Price to earnings ratio forward,"Price to earnings ratio forward Non-GAAP, Annual"
DG,Dollar General Corporation,127.87,USD,-4.008708054950832,2544047,0.8231919298653433,28210270457.898056,USD,16.6183637663266,7.6945,USD,42.337859336268444,1.77163876585842,Retail trade,Discount stores,Neutral,15.916584005071599,16.22706263389833
ZM,"Zoom Communications, Inc.",96.44,USD,-4.825816638705222,2474276,0.6088387971012171,28139622879.418537,USD,8.932193499986106,10.7969,USD,184.39837741017806,0,Technology services,Packaged software,Buy,15.720525441120975,15.69371032736943
HPQ,HP Inc.,31.17,USD,-4.503676470588232,15682710,0.8660460869400223,28108825431.80147,USD,11.883792748484503,2.6229,USD,-4.5489282724989994,3.64399509803922,Technology services,Information technology services,Neutral,10.413339765527803,9.567703705067936
TDY,Teledyne Technologies Incorporated,605.08,USD,-0.9121427986571583,207037,0.9467045707599216,28048890486.607258,USD,29.233459914388693,20.6982,USD,14.031501875898703,0,Electronic technology,Aerospace & defense,Buy,23.76296166900914,24.479087145436964
AWK,"American Water Works Company, Inc.",140.38,USD,-0.22743425728499875,2058146,1.0109122644429616,27897574821.012653,USD,24.30233363340489,5.7764,USD,3.9987037070377944,2.44847192608387,Utilities,Water utilities,Neutral,23.034782554475015,23.080471895193153
VICI,VICI Properties Inc.,25.27,USD,-0.5900865460267589,11956354,1.2887431072851505,27824228878.309208,USD,9.799891413945552,2.5786,USD,-1.3542463657230337,7.08103855232101,Finance,Real estate investment trusts,Buy,8.650675981690828,9.073396850701869
ON,ON Semiconductor Corporation,71.08,USD,-4.436676525947831,14888932,2.0898526487841798,27672275078.86582,USD,45.76947842884739,1.553,USD,44.896435902220546,0,Electronic technology,Semiconductors,Buy,18.367655973906974,22.22002703415782
LPLA,LPL Financial Holdings Inc.,350.22,USD,-2.535273982133403,495903,0.7513198013764265,27577122611.136066,USD,27.927784245865297,12.5402,USD,-14.22982483738808,0.333954860434698,Finance,Investment banks/Brokers,Buy,12.965040111032454,14.741595266054604
RYAAY,Ryanair Holdings plc,54.37,USD,-1.7882947976878647,913533,0.9432599310531325,27410479469.27948,USD,13.162736648428798,4.1306,USD,-1.6313019456550055,1.39220014450867,Transportation,Airlines,Strong buy,,13.871826567724337
INSM,Insmed Incorporated,124.89,USD,-1.108559664264792,1605099,0.8806977768828075,27273665763.439228,USD,,-4.105,USD,28.022864356852285,0,Health technology,Pharmaceuticals: major,Strong buy,,
CASY,"Caseys General Stores, Inc.",733.49,USD,-2.989062148686006,938704,2.6115982623917544,27142734843.021145,USD,38.26917658844031,19.1666,USD,30.89078889860139,0.3121321535796,Retail trade,Specialty stores,Buy,33.71648066116277,34.25030614400968
ECHO,EchoStar Corporation,93.42,USD,4.031180400890873,4299688,1.7712208374618477,27137641758.889313,USD,,-24.9424,USD,-2120.0623052959504,0,Communications,Specialty telecommunications,Buy,39.99142123654913,4.682906993466939
TCOM,Trip.com Group Limited,40.5,USD,-1.291737752863761,4617441,1.7707244033100218,27053877279.556957,USD,6.375342379498158,6.3526,USD,85.68338594645154,0,Consumer services,Other consumer services,Buy,10.769437556463826,11.52358423368926
FISV,"Fiserv, Inc.",50.86,USD,-4.037735849056605,16669043,3.1320356003057133,27045655564.40717,USD,9.755816853048932,5.2133,USD,-12.858957643833776,0,Commercial services,Miscellaneous commercial services,Neutral,6.9216612476927235,7.015205312686984
CTSH,Cognizant Technology Solutions Corporation,59.92,USD,-3.8356604076392244,5939770,1.0683014205793613,26990617890.11716,USD,12.859196944009271,4.6597,USD,-5.379117085651624,2.08634248114267,Technology services,Information technology services,Buy,9.886023650562722,10.417126646321513
ES,Eversource Energy (D/B/A),71.49,USD,0.6192821956368723,1883050,1.0371344301477665,26928478580.325687,USD,18.51544896532076,3.8611,USD,66.18317982267368,4.33497536945813,Utilities,Electric utilities,Neutral,15.155086843374965,15.385313987163622
FE,FirstEnergy Corp.,46.45,USD,-0.684199273038273,5663023,1.427935108316116,26877826108.03399,USD,24.78787555365815,1.8739,USD,-17.27806471549022,3.89138336540517,Utilities,Electric utilities,Buy,16.267155370069904,17.01197870371286
WSM,"Williams-Sonoma, Inc.",227.83,USD,0.18028317650163797,1318041,0.9320888989968122,26833629179.28037,USD,23.30765532128206,9.7749,USD,7.441277657481413,1.24879078357225,Retail trade,Specialty stores,Buy,22.976693526427788,23.95942451529831
CPAY,"Corpay, Inc.",407.05,USD,-2.2383937363402726,456575,1.074799146799096,26726739583.6542,USD,24.74257509999149,16.4514,USD,11.781212841854936,0,Commercial services,Miscellaneous commercial services,Buy,13.88690447679275,14.864069445166153
OTIS,Otis Worldwide Corporation,70.06,USD,-1.614941721668293,3416976,1.0329150033454346,26669693760.28479,USD,17.98531601375982,3.8954,USD,2.9847984137475154,2.41539109675607,Industrial services,Engineering & construction,Buy,16.465745092592204,17.314348345609815
CPNG,"Coupang, Inc.",14.81,USD,-3.1393067364290297,20519010,1.4855043615339536,26621148658.631134,USD,,-0.4259,USD,-314.45115810674724,0,Retail trade,Internet retail,Buy,106.47935120211666,
MTD,"Mettler-Toledo International, Inc.",1325.52,USD,-1.4673743365594762,151121,0.9646179309746138,26558858753.226345,USD,29.833157405511002,44.4311,USD,12.537359553407695,0,Health technology,Medical specialties,Neutral,26.77495638252709,28.006311181404378
SMCI,"Super Micro Computer, Inc.",40.26,USD,1.6923465521596224,42400693,1.1659278178186165,26449426827.055313,USD,12.246015330332158,3.2876,USD,98.09592672933236,0,Electronic technology,Computer processing hardware,Neutral,9.24698404998608,9.279993730356944
CNP,"CenterPoint Energy, Inc (Holding Co)",40.12,USD,1.1343584572724874,4602478,0.7970382626605956,26427858696.926643,USD,23.647294589178355,1.6966,USD,18.23820475294446,2.31913284597933,Utilities,Electric utilities,Buy,19.981860932822197,20.980366727606647
ZS,"Zscaler, Inc.",161.94,USD,-4.628975265017676,4143167,1.17432968332669,26405079039.2841,USD,,-0.3953,USD,-47.39000745712155,0,Technology services,Packaged software,Buy,33.19601762582672,33.22137820510191
PPL,PPL Corporation,35.08,USD,-0.08544574195386254,9991674,1.3154497424796725,26399272035.61378,USD,20.83630315989546,1.6836,USD,26.567433468651323,3.1757334092851,Utilities,Electric utilities,Buy,16.95198644614265,17.99736708985447
LH,Labcorp Holdings Inc.,324.86,USD,-0.6210040074642763,615723,1.0225821618309932,26346146684.721283,USD,26.863919026197408,12.0928,USD,33.345095271700785,0.881030316008443,Health services,Medical/Nursing services,Buy,17.159308806180945,17.703367612559244
TPL,Texas Pacific Land Corporation,381.9,USD,5.374979305777816,332176,1.1706804075897441,26341430518.977703,USD,48.687515139152715,7.8439,USD,17.272672906138798,0.625423541747144,Miscellaneous,Investment trusts,Buy,41.19185210280684,43.39539477025837
NVT,nVent Electric plc,162.57,USD,4.191501634301091,2519119,0.8281540807986407,26313245209.73544,USD,44.91008038896102,3.6199,USD,3.016591251885366,0.531948984169711,Electronic technology,Electronic components,Strong buy,28.023599328550624,31.643001080848773
DOV,Dover Corporation,194.74,USD,0.9643301534633003,1694621,1.3428941840073476,26227627010.442142,USD,23.44146855251279,8.3075,USD,-49.914086757302634,1.08098299460805,Producer manufacturing,Industrial machinery,Buy,17.29980389587604,18.210446328931496
SYM,Symbotic Inc.,43.3,USD,0.8383791336748939,2086853,1.4542761692852102,26187913186.478806,USD,480.0443458980044,0.0902,USD,,0,Producer manufacturing,Industrial machinery,Buy,130.22517225512104,207.60316630787597
BNTX,BioNTech SE,98.66,USD,-4.915188897455675,1127495,0.8181090604075544,26064965553,USD,,-7.8474,USD,-390.40119985001877,0,Health technology,Biotechnology,Buy,,
DGX,Quest Diagnostics Incorporated,235.5,USD,-0.6915745972842989,728935,0.8103242964668489,25992926137.59172,USD,24.980906313645622,9.4272,USD,12.727794518582284,1.4000168676731,Health services,Services to the health industry,Buy,20.50913335717792,21.042122039482884
CINF,Cincinnati Financial Corporation,169.14,USD,-1.1455289304500338,424323,0.929334949378849,25959277051.768787,USD,7.97532994780247,21.2079,USD,83.98615412643468,2.11572180011689,Finance,Multi-line insurance,Neutral,19.233012828603766,20.208223315563224
WRB,W.R. Berkley Corporation,69.77,USD,0.9111946774660044,4203420,2.5671736190544756,25900545171.542953,USD,14.348586118251928,4.8625,USD,10.669822700685069,0.535146080416546,Finance,Multi-line insurance,Neutral,14.766484461328085,14.312088453096472
FOXA,Fox Corporation,65.23,USD,-0.29043106083766085,4037159,0.8480482393357092,25887872709.887188,USD,17.01134437345156,3.8345,USD,-21.89155055813575,0.856007337205748,Consumer services,Broadcasting,Buy,10.984786163783616,10.96231404147563
FOX,Fox Corporation,58.24,USD,-0.3081136597055798,995161,0.8744571444287771,25883281727.561794,USD,15.188420915373584,3.8345,USD,-21.89155055813575,0.958575830195139,Consumer services,Broadcasting,Buy,9.803165762712892,9.781675817393042
JBHT,"J.B. Hunt Transport Services, Inc.",274.78,USD,0.3689228184242214,1004554,1.2682846642893975,25805946144.471706,USD,38.95599410230236,7.0536,USD,28.1843458665746,0.653833509880557,Transportation,Trucking,Buy,30.97484294453769,35.06532668574982
Q,"Qnity Electronics, Inc.",123.28,USD,2.3325309205611373,1397747,0.829827055418199,25791229302.600815,USD,44.14524099405572,2.7926,USD,-26.24461875709796,0.249024653440691,Electronic technology,Electronic equipment/Instruments,Strong buy,25.492943533378224,27.079626578802856
ASTS,"AST SpaceMobile, Inc.",66.12,USD,6.1145883485796855,12118758,1.2198965588798067,25731755379.081367,USD,,-2.1399,USD,-12.655962095288231,0,Communications,Specialty telecommunications,Buy,,
RF,Regions Financial Corporation,30.07,USD,-1.1505588428665396,7000650,0.9780162500194363,25617520261.710384,USD,12.23053770438461,2.4586,USD,14.59867623753147,3.48454963839579,Finance,Major banks,Neutral,11.047097298953483,11.399136971226183
SYF,Synchrony Financial,78.62,USD,-1.626626626626623,2836564,0.8529912840782101,25580655610.19895,USD,8.062845480929965,9.7509,USD,18.484270386526852,1.55155155155155,Finance,Finance/Rental/Leasing,Buy,8.253524938568349,8.406232073806335
CHTR,"Charter Communications, Inc.",145.74,USD,-4.112112638989407,2008987,0.8067403775408771,25521288087.75656,USD,3.786339663817516,38.491,USD,4.731715280801037,0,Consumer services,Cable/Satellite TV,Neutral,3.3796550609117086,3.544204330991428
VRSN,"VeriSign, Inc.",282.2,USD,-3.382634894549437,1174136,1.8227648761292188,25482659689.85826,USD,30.629300801007226,9.2134,USD,9.963478385410445,1.09559024924678,Technology services,Internet software/Services,Neutral,27.386064219835372,28.82596796824118
XYL,Xylem Inc.,108.81,USD,2.9520295202952074,3608479,1.9208996751140077,25405701080.01476,USD,25.846219625169244,4.2099,USD,9.421947289078346,1.5990159901599,Producer manufacturing,Industrial machinery,Buy,18.508561379074084,19.211581824194518
INCY,Incyte Corporation,124.4,USD,-1.8540433925049264,1283253,1.1040091634482068,25215600586.313217,USD,15.854404567699838,7.8464,USD,78.375920705647,0,Health technology,Pharmaceuticals: major,Buy,42.9507733728683,33.06470475663952
NRG,"NRG Energy, Inc.",119.64,USD,0.5209208536380479,2571280,0.9459792460553356,25149581086.762897,USD,31.644096487515867,3.7808,USD,59.993229232787435,1.56696353554025,Utilities,Electric utilities,Buy,11.520701826826635,13.460653746284228
BSP,Bending Spoons S.p.A.,39.08,USD,-1.2632642748863063,852329,0.866989356524145,24824372278.964123,USD,,,,,0,Technology services,Packaged software,Buy,24.13947526908288,
TSEM,Tower Semiconductor Ltd.,219.82,USD,-1.1311759282164369,1540353,1.1447335448078313,24801179838.4222,USD,86.70374314676764,2.5353,USD,45.74040009197516,0,Electronic technology,Semiconductors,Strong buy,43.12601833768053,56.875618543697485
GFS,GlobalFoundries Inc.,45.09,USD,-0.26542800265427435,5479391,1.431788719752388,24743183783.82283,USD,35.193568529503594,1.2812,USD,,0.26542800265428,Electronic technology,Semiconductors,Buy,21.02678221681695,23.27327908579215
SN,"SharkNinja, Inc.",175.13,USD,1.0093436382512402,2104084,1.4107900343464042,24670835511.088764,USD,35.78317191778023,4.8942,USD,33.76882499248366,0,Consumer durables,Electronics/Appliances,Strong buy,24.81689515743913,26.66615911686334
PFG,Principal Financial Group Inc,115.04,USD,-1.4055536510113134,1337970,0.9897751273698268,24630598399.64621,USD,16.32722576250018,7.0459,USD,41.87994603411126,2.73397326019883,Finance,Investment managers,Neutral,11.542318187920257,11.96791217982662
HUBB,Hubbell Inc,464.75,USD,0.8747178329571047,413528,0.9038721139252016,24553936565.131207,USD,27.51774813341149,16.8891,USD,9.655239579275419,1.23285292585518,Producer manufacturing,Electrical products,Buy,21.419542070238954,22.717045668618255
CRCL,"Circle Internet Group, Inc.",96.18,USD,-5.752082312591857,12926711,0.803759739719032,24417782066.771587,USD,57.88396726047184,1.6616,USD,,0,Technology services,Packaged software,Buy,76.64929877606578,92.396901274228
PPG,"PPG Industries, Inc.",109.72,USD,-2.497111881276106,2281240,1.851946263001633,24390756070.20208,USD,15.754634349468002,6.9643,USD,23.48268586322452,2.5504309961788,Process industries,Industrial specialties,Buy,13.319284070272214,13.878390288870877
AFRM,"Affirm Holdings, Inc.",72.08,USD,-0.37318590186592404,3365781,0.4240501518421321,24321323331.878925,USD,13.056315322332313,5.5207,USD,4209.679937548791,0,Finance,Finance/Rental/Leasing,Buy,37.20269585350974,36.52373865663784
DRI,"Darden Restaurants, Inc.",212.92,USD,-1.8258945038731131,948425,1.0717216453815823,24175311162.407784,USD,20.49495134229803,10.3889,USD,17.071219292314616,2.82183696053117,Consumer services,Restaurants,Buy,21.086651858209198,21.08061831596037
EXPD,"Expeditors International of Washington, Inc.",185.96,USD,-1.504237288135595,880982,1.1915896130216759,24173058150.699364,USD,27.057779329812156,6.8727,USD,12.143265073019503,0.836864406779661,Transportation,Air freight/Couriers,Neutral,24.136245967503807,24.112739114322338
TW,Tradeweb Markets Inc.,103,USD,-3.013182674199626,1159284,1.0027744703745816,24104910126.30885,USD,24.588794194179854,4.1889,USD,61.45307380998266,0.489642184557439,Finance,Investment banks/Brokers,Buy,24.225797604985903,25.55581414621002
FCNCA,"First Citizens BancShares, Inc.",2149.93,USD,-2.6515854724268593,78907,1.317349574194927,23871877043.429333,USD,11.498415306333104,186.9762,USD,10.347745875154256,0.380350375143197,Finance,Regional banks,Neutral,11.43953464501109,11.070676480212311
BG,Bunge Limited,123.89,USD,4.363575098980715,2769032,1.6553092878874784,23801638257.707355,USD,24.024123019643582,5.1569,USD,-48.493323079074315,2.39238480330217,Process industries,Agricultural commodities/Milling,Strong buy,11.541379184099297,13.01778642151044
WST,"West Pharmaceutical Services, Inc.",337.75,USD,-0.6529987940112443,580985,1.3872009382591302,23769414017.716267,USD,43.17728574350583,7.8224,USD,17.17546960663891,0.258846368797247,Health technology,Medical specialties,Strong buy,36.4969577043754,37.66662112843732
GPN,Global Payments Inc.,89.42,USD,-3.3715150205316666,2637817,1.04129432943138,23662175566.462715,USD,28.05597389558233,3.1872,USD,-44.26120564523181,1.08061378863194,Finance,Finance/Rental/Leasing,Buy,6.0733291671735135,6.552806703707392
FWONK,Liberty Media Corporation - Series C Liberty Formula One,94.95,USD,-0.5759162303664892,1578691,0.9005712758852256,23623300796.442413,USD,58.70170015455951,1.6175,USD,52.752856738124464,0,Technology services,Internet software/Services,Strong buy,44.6470764981457,52.52522123379781
ULTA,"Ulta Beauty, Inc.",549.23,USD,-2.6395093242572476,629920,0.739601844073305,23483686687.67221,USD,20.010492911819465,27.4471,USD,5.199190513058345,0,Retail trade,Specialty stores,Buy,18.0342505956691,18.946896426749117
IOT,Samsara Inc.,40.15,USD,-0.12437810945274692,10737908,1.2794383710715482,23468215818.50249,USD,260.7142857142857,0.154,USD,,0,Technology services,Packaged software,Buy,47.520585349456795,51.93377312120036
FWONA,Liberty Media Corporation - Series A Liberty Formula One,87.25,USD,-1.2785698121746951,323526,2.606417475047673,23456349326.64347,USD,53.94126738794436,1.6175,USD,52.752856738124464,0,Technology services,Internet software/Services,Strong buy,40.75642047920208,48.12571705939458
TPR,"Tapestry, Inc.",117.58,USD,-3.733420664810875,3458925,1.00789681989857,23444473365.50647,USD,16.149989698509717,7.2805,USD,1049.7946936197093,1.30997216309153,Retail trade,Apparel/Footwear retail,Buy,14.747122222889747,14.731723635470653
RIVN,"Rivian Automotive, Inc.",16.17,USD,2.7318932655654478,16905905,0.8688078891283079,23411905886.59022,USD,,-2.581,USD,20.201582982933463,0,Consumer durables,Motor vehicles,Neutral,,
TROW,"T. Rowe Price Group, Inc.",109.42,USD,-0.32792858444161,1364253,1.136334710786481,23341019136.84988,USD,10.975034854913288,9.9699,USD,11.482723918148286,4.68209145563855,Finance,Investment managers,Sell,10.62881040958998,10.726893602587316
VLTO,Veralto Corp,95.53,USD,-0.8098847471705962,1622366,1.0114440711576789,23289578155.652786,USD,24.07874174522357,3.9674,USD,11.103643339214205,0.51915688921192,Producer manufacturing,Industrial machinery,Buy,21.17639965294911,21.802294067826974
DLTR,"Dollar Tree, Inc.",124.04,USD,-5.615583625019009,2848436,1.0823412915165678,23273661442.672047,USD,15.149553598690721,8.1877,USD,,0,Retail trade,Discount stores,Neutral,18.02549348857385,15.750255097246779
